Call Number,Unit ID,Incident Number,Call Type,Call Date,Watch Date,Received DtTm,Entry DtTm,Dispatch DtTm,Response DtTm,On Scene DtTm,Transport DtTm,Hospital DtTm,Call Final Disposition,Available DtTm,Address,City,Zipcode of Incident,Battalion,Station Area,Box,Original Priority,Priority,Final Priority,ALS Unit,Call Type Group,Number of Alarms,Unit Type,Unit sequence in call dispatch,Fire Prevention District,Supervisor District,Neighborhooods - Analysis Boundaries,RowID,case_location,Analysis Neighborhoods
211103006,QRV1,21047610,Medical Incident,04/20/2021,04/20/2021,04/20/2021 07:13:41 PM,04/20/2021 07:14:36 PM,04/20/2021 07:16:21 PM,04/20/2021 07:16:21 PM,04/20/2021 07:17:23 PM,,,Code 2 Transport,04/20/2021 07:35:02 PM,0 Block of MCALLISTER ST,San Francisco,94102,B03,36,1455,E,3,3,true,Potentially Life-Threatening,1,SUPPORT,1,2,6,Tenderloin,211103006-QRV1,POINT (-122.41257515648606 37.78101073171298),36
211103006,RC1,21047610,Medical Incident,04/20/2021,04/20/2021,04/20/2021 07:13:41 PM,04/20/2021 07:14:36 PM,04/20/2021 07:14:52 PM,04/20/2021 07:16:40 PM,04/20/2021 07:20:44 PM,,,Code 2 Transport,04/20/2021 07:22:56 PM,0 Block of MCALLISTER ST,San Francisco,94102,B03,36,1455,E,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,2,2,6,Tenderloin,211103006-RC1,POINT (-122.41257515648606 37.78101073171298),36
211103006,RS1,21047610,Medical Incident,04/20/2021,04/20/2021,04/20/2021 07:13:41 PM,04/20/2021 07:14:36 PM,04/20/2021 07:14:52 PM,04/20/2021 07:16:17 PM,,,,Code 2 Transport,04/20/2021 07:16:21 PM,0 Block of MCALLISTER ST,San Francisco,94102,B03,36,1455,E,3,3,false,Potentially Life-Threatening,1,RESCUE SQUAD,4,2,6,Tenderloin,211103006-RS1,POINT (-122.41257515648606 37.78101073171298),36
211103006,63,21047610,Medical Incident,04/20/2021,04/20/2021,04/20/2021 07:13:41 PM,04/20/2021 07:14:36 PM,04/20/2021 07:14:52 PM,04/20/2021 07:14:56 PM,04/20/2021 07:20:45 PM,04/20/2021 07:41:00 PM,04/20/2021 07:48:17 PM,Code 2 Transport,04/20/2021 08:19:54 PM,0 Block of MCALLISTER ST,San Francisco,94102,B03,36,1455,E,3,3,true,Potentially Life-Threatening,1,MEDIC,3,2,6,Tenderloin,211103006-63,POINT (-122.41257515648606 37.78101073171298),36
211102993,68,21047609,Medical Incident,04/20/2021,04/20/2021,04/20/2021 07:09:41 PM,04/20/2021 07:11:59 PM,04/20/2021 07:12:31 PM,04/20/2021 07:13:09 PM,04/20/2021 07:20:35 PM,04/20/2021 07:30:02 PM,04/20/2021 07:34:47 PM,Code 2 Transport,04/20/2021 08:09:09 PM,200 Block of EDDY ST,San Francisco,94102,B03,03,1453,3,3,3,true,Non Life-threatening,1,MEDIC,2,3,6,Tenderloin,211102993-68,POINT (-122.41178436945442 37.78409103617571),36
211102993,E01,21047609,Medical Incident,04/20/2021,04/20/2021,04/20/2021 07:09:41 PM,04/20/2021 07:11:59 PM,04/20/2021 07:12:31 PM,04/20/2021 07:13:19 PM,04/20/2021 07:17:02 PM,,,Code 2 Transport,04/20/2021 07:26:53 PM,200 Block of EDDY ST,San Francisco,94102,B03,03,1453,3,3,3,true,Non Life-threatening,1,ENGINE,1,3,6,Tenderloin,211102993-E01,POINT (-122.41178436945442 37.78409103617571),36
211102989,AM120,21047608,Medical Incident,04/20/2021,04/20/2021,04/20/2021 07:09:49 PM,04/20/2021 07:09:49 PM,04/20/2021 07:10:04 PM,04/20/2021 07:10:30 PM,04/20/2021 07:13:34 PM,,,No Merit,04/20/2021 07:16:16 PM,300 Block of SUTTER ST,San Francisco,94108,B01,13,1324,A,3,3,false,Potentially Life-Threatening,1,PRIVATE,1,1,3,Financial District/South Beach,211102989-AM120,POINT (-122.40616689405306 37.78947840486964),8
211102989,E13,21047608,Medical Incident,04/20/2021,04/20/2021,04/20/2021 07:09:49 PM,04/20/2021 07:09:49 PM,04/20/2021 07:10:04 PM,04/20/2021 07:14:16 PM,,,,No Merit,04/20/2021 07:34:22 PM,300 Block of SUTTER ST,San Francisco,94108,B01,13,1324,A,3,3,true,Potentially Life-Threatening,1,ENGINE,2,1,3,Financial District/South Beach,211102989-E13,POINT (-122.40616689405306 37.78947840486964),8
211102984,67,21047607,Medical Incident,04/20/2021,04/20/2021,04/20/2021 07:08:11 PM,04/20/2021 07:08:11 PM,04/20/2021 07:08:39 PM,04/20/2021 07:08:45 PM,04/20/2021 07:27:36 PM,,,Patient Declined Transport,04/20/2021 08:16:08 PM,0 Block of MARK LN,San Francisco,94108,B01,13,1315,B,2,2,true,Non Life-threatening,1,MEDIC,1,1,3,Financial District/South Beach,211102984-67,POINT (-122.40465073438807 37.7904416885171),8
211102974,50,21047606,Medical Incident,04/20/2021,04/20/2021,04/20/2021 07:04:58 PM,04/20/2021 07:05:29 PM,04/20/2021 07:05:54 PM,04/20/2021 07:06:01 PM,04/20/2021 07:11:57 PM,04/20/2021 07:24:38 PM,04/20/2021 07:41:24 PM,Code 2 Transport,04/20/2021 08:30:31 PM,200 Block of VIDAL DR,San Francisco,94132,B08,19,8583,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,8,7,Lakeshore,211102974-50,POINT (-122.48466649975897 37.71920189657727),16
211102974,E19,21047606,Medical Incident,04/20/2021,04/20/2021,04/20/2021 07:04:58 PM,04/20/2021 07:05:29 PM,04/20/2021 07:05:54 PM,04/20/2021 07:07:08 PM,04/20/2021 07:10:07 PM,,,Code 2 Transport,04/20/2021 07:23:34 PM,200 Block of VIDAL DR,San Francisco,94132,B08,19,8583,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,8,7,Lakeshore,211102974-E19,POINT (-122.48466649975897 37.71920189657727),16
211102964,E10,21047605,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:59:25 PM,04/20/2021 07:00:54 PM,04/20/2021 07:01:16 PM,04/20/2021 07:02:12 PM,04/20/2021 07:04:12 PM,,,Code 2 Transport,04/20/2021 07:32:56 PM,2800 Block of PINE ST,San Francisco,94115,B05,10,4263,3,3,3,true,Potentially Life-Threatening,1,ENGINE,2,4.0,2,Pacific Heights,211102964-E10,POINT (-122.44273769953521 37.78679562698563),30
211102964,RC2,21047605,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:59:25 PM,04/20/2021 07:00:54 PM,04/20/2021 07:01:16 PM,04/20/2021 07:03:18 PM,,,,Code 2 Transport,04/20/2021 07:06:52 PM,2800 Block of PINE ST,San Francisco,94115,B05,10,4263,3,3,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,4.0,2,Pacific Heights,211102964-RC2,POINT (-122.44273769953521 37.78679562698563),30
211102964,KM01,21047605,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:59:25 PM,04/20/2021 07:00:54 PM,04/20/2021 07:01:16 PM,04/20/2021 07:02:00 PM,04/20/2021 07:03:51 PM,04/20/2021 07:36:35 PM,04/20/2021 07:51:40 PM,Code 2 Transport,04/20/2021 08:26:56 PM,2800 Block of PINE ST,San Francisco,94115,B05,10,4263,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,1,4.0,2,Pacific Heights,211102964-KM01,POINT (-122.44273769953521 37.78679562698563),30
211102961,EMS6C,21047604,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:59:57 PM,04/20/2021 07:00:27 PM,04/20/2021 07:12:33 PM,04/20/2021 07:12:33 PM,04/20/2021 07:12:33 PM,,,Code 2 Transport,04/20/2021 08:25:47 PM,POLK ST/SUTTER ST,San Francisco,94109,B04,03,3121,3,3,3,false,Potentially Life-Threatening,1,CHIEF,3,4,3,Nob Hill,211102961-EMS6C,POINT (-122.42011607682784 37.78775665252858),21
211102961,AM116,21047604,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:59:57 PM,04/20/2021 07:00:27 PM,04/20/2021 07:00:45 PM,04/20/2021 07:01:26 PM,04/20/2021 07:04:37 PM,04/20/2021 07:18:17 PM,04/20/2021 07:37:47 PM,Code 2 Transport,04/20/2021 08:10:25 PM,POLK ST/SUTTER ST,San Francisco,94109,B04,03,3121,3,3,3,false,Potentially Life-Threatening,1,PRIVATE,2,4,3,Nob Hill,211102961-AM116,POINT (-122.42011607682784 37.78775665252858),21
211102961,E03,21047604,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:59:57 PM,04/20/2021 07:00:27 PM,04/20/2021 07:00:45 PM,04/20/2021 07:01:02 PM,04/20/2021 07:04:34 PM,,,Code 2 Transport,04/20/2021 07:04:38 PM,POLK ST/SUTTER ST,San Francisco,94109,B04,03,3121,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,4,3,Nob Hill,211102961-E03,POINT (-122.42011607682784 37.78775665252858),21
211102947,E16,21047603,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:52:47 PM,04/20/2021 06:55:34 PM,04/20/2021 06:56:00 PM,04/20/2021 06:57:02 PM,04/20/2021 06:58:36 PM,,,Code 2 Transport,04/20/2021 07:09:32 PM,2100 Block of CHESTNUT ST,San Francisco,94123,B04,16,3661,3,3,3,true,Potentially Life-Threatening,1,ENGINE,1,4,2,Marina,211102947-E16,POINT (-122.43868586098603 37.800451855600286),13
211102947,86,21047603,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:52:47 PM,04/20/2021 06:55:34 PM,04/20/2021 06:56:00 PM,04/20/2021 06:56:15 PM,04/20/2021 07:03:16 PM,04/20/2021 07:21:25 PM,04/20/2021 07:32:05 PM,Code 2 Transport,04/20/2021 08:06:07 PM,2100 Block of CHESTNUT ST,San Francisco,94123,B04,16,3661,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,4,2,Marina,211102947-86,POINT (-122.43868586098603 37.800451855600286),13
211102944,77,21047602,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:54:28 PM,04/20/2021 06:54:28 PM,04/20/2021 07:11:48 PM,04/20/2021 07:11:52 PM,04/20/2021 07:17:13 PM,04/20/2021 07:34:38 PM,04/20/2021 07:44:33 PM,Code 2 Transport,04/20/2021 08:28:51 PM,800 Block of HOWARD ST,San Francisco,94103,B03,01,2245,A,3,3,true,Potentially Life-Threatening,1,MEDIC,3,3,6,South of Market,211102944-77,POINT (-122.40386961153436 37.78241828644218),34
211102944,E08,21047602,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:54:28 PM,04/20/2021 06:54:28 PM,04/20/2021 06:57:07 PM,04/20/2021 06:58:09 PM,04/20/2021 07:02:15 PM,,,Code 2 Transport,04/20/2021 07:56:51 PM,800 Block of HOWARD ST,San Francisco,94103,B03,01,2245,A,3,3,true,Potentially Life-Threatening,1,ENGINE,1,3,6,South of Market,211102944-E08,POINT (-122.40386961153436 37.78241828644218),34
211102944,75,21047602,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:54:28 PM,04/20/2021 06:54:28 PM,04/20/2021 06:54:41 PM,04/20/2021 06:54:48 PM,04/20/2021 07:03:30 PM,04/20/2021 07:34:17 PM,04/20/2021 07:44:58 PM,Code 2 Transport,04/20/2021 08:24:18 PM,800 Block of HOWARD ST,San Francisco,94103,B03,01,2245,A,3,3,false,Potentially Life-Threatening,1,MEDIC,2,3,6,South of Market,211102944-75,POINT (-122.40386961153436 37.78241828644218),34
211102927,T03,21047601,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:45:10 PM,04/20/2021 06:47:06 PM,04/20/2021 06:48:10 PM,04/20/2021 06:48:10 PM,04/20/2021 06:49:50 PM,,,Fire,04/20/2021 06:56:21 PM,200 Block of GOLDEN GATE AVE,San Francisco,94102,B02,03,1546,2,2,2,false,Non Life-threatening,1,TRUCK,1,2,6,Tenderloin,211102927-T03,POINT (-122.41428534642033 37.78186544733056),36
211102927,T01,21047601,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:45:10 PM,04/20/2021 06:47:06 PM,04/20/2021 06:47:19 PM,,,,,Fire,04/20/2021 06:48:37 PM,200 Block of GOLDEN GATE AVE,San Francisco,94102,B02,03,1546,2,2,2,false,Non Life-threatening,1,TRUCK,2,2,6,Tenderloin,211102927-T01,POINT (-122.41428534642033 37.78186544733056),36
211102911,52,21047600,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:42:05 PM,04/20/2021 06:42:05 PM,04/20/2021 06:42:40 PM,04/20/2021 06:42:57 PM,04/20/2021 06:53:17 PM,04/20/2021 07:03:57 PM,04/20/2021 07:16:49 PM,Code 2 Transport,04/20/2021 07:54:34 PM,100 Block of STANYAN BL,San Francisco,94118,B07,21,4557,B,2,2,true,Non Life-threatening,1,MEDIC,1,5.0,1,Lone Mountain/USF,211102911-52,POINT (-122.4553172224757 37.77821406358799),18
211102905,T03,21047599,Alarms,04/20/2021,04/20/2021,04/20/2021 06:38:50 PM,04/20/2021 06:40:36 PM,04/20/2021 06:40:39 PM,04/20/2021 06:41:24 PM,04/20/2021 06:43:40 PM,,,Fire,04/20/2021 06:48:04 PM,600 Block of EDDY ST,San Francisco,94109,B02,03,1643,3,3,3,false,Alarm,1,TRUCK,2,2,6,Tenderloin,211102905-T03,POINT (-122.4183661541799 37.78326038612978),36
211102905,B02,21047599,Alarms,04/20/2021,04/20/2021,04/20/2021 06:38:50 PM,04/20/2021 06:40:36 PM,04/20/2021 06:40:39 PM,04/20/2021 06:41:34 PM,04/20/2021 06:43:57 PM,,,Fire,04/20/2021 06:48:37 PM,600 Block of EDDY ST,San Francisco,94109,B02,03,1643,3,3,3,false,Alarm,1,CHIEF,3,2,6,Tenderloin,211102905-B02,POINT (-122.4183661541799 37.78326038612978),36
211102905,E03,21047599,Alarms,04/20/2021,04/20/2021,04/20/2021 06:38:50 PM,04/20/2021 06:40:36 PM,04/20/2021 06:40:39 PM,04/20/2021 06:41:41 PM,04/20/2021 06:42:49 PM,,,Fire,04/20/2021 06:50:02 PM,600 Block of EDDY ST,San Francisco,94109,B02,03,1643,3,3,3,true,Alarm,1,ENGINE,1,2,6,Tenderloin,211102905-E03,POINT (-122.4183661541799 37.78326038612978),36
211102892,RS1,21047597,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:37:13 PM,04/20/2021 06:38:06 PM,04/20/2021 06:38:16 PM,04/20/2021 06:39:44 PM,04/20/2021 06:42:26 PM,,,Code 2 Transport,04/20/2021 06:48:26 PM,GOLDEN GATE AV/JONES ST,San Francisco,94102,B03,01,1454,3,2,2,false,Potentially Life-Threatening,1,RESCUE SQUAD,1,2,6,Tenderloin,211102892-RS1,POINT (-122.41222073685356 37.78207306686112),36
211102892,73,21047597,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:37:13 PM,04/20/2021 06:38:06 PM,04/20/2021 06:38:16 PM,04/20/2021 06:38:39 PM,04/20/2021 06:44:24 PM,04/20/2021 07:14:32 PM,04/20/2021 07:25:03 PM,Code 2 Transport,04/20/2021 08:10:15 PM,GOLDEN GATE AV/JONES ST,San Francisco,94102,B03,01,1454,3,2,2,true,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,211102892-73,POINT (-122.41222073685356 37.78207306686112),36
211102877,74,21047596,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:32:50 PM,04/20/2021 06:34:13 PM,04/20/2021 06:34:35 PM,04/20/2021 06:35:13 PM,04/20/2021 06:39:56 PM,04/20/2021 06:49:27 PM,,Patient Declined Transport,04/20/2021 07:24:12 PM,700 Block of MARKET ST,San Francisco,94103,B03,01,2212,3,2,2,true,Non Life-threatening,1,MEDIC,2,3,6,Financial District/South Beach,211102877-74,POINT (-122.40535937175251 37.78597747616279),8
211102877,E01,21047596,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:32:50 PM,04/20/2021 06:34:13 PM,04/20/2021 06:34:35 PM,04/20/2021 06:36:10 PM,04/20/2021 06:38:50 PM,,,Patient Declined Transport,04/20/2021 06:41:57 PM,700 Block of MARKET ST,San Francisco,94103,B03,01,2212,3,2,2,true,Non Life-threatening,1,ENGINE,1,3,6,Financial District/South Beach,211102877-E01,POINT (-122.40535937175251 37.78597747616279),8
211102876,E43,21047595,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:33:40 PM,04/20/2021 06:33:40 PM,04/20/2021 06:33:51 PM,04/20/2021 06:34:37 PM,04/20/2021 06:37:21 PM,,,No Merit,04/20/2021 06:38:50 PM,300 Block of ATHENS ST,San Francisco,94112,B09,43,6155,A,E,3,true,Potentially Life-Threatening,1,ENGINE,1,9,11,Excelsior,211102876-E43,POINT (-122.42790052577672 37.722444865337934),7
211102876,RC4,21047595,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:33:40 PM,04/20/2021 06:33:40 PM,04/20/2021 06:33:51 PM,04/20/2021 06:34:43 PM,04/20/2021 06:37:38 PM,,,No Merit,04/20/2021 06:38:19 PM,300 Block of ATHENS ST,San Francisco,94112,B09,43,6155,A,E,3,true,Potentially Life-Threatening,1,RESCUE CAPTAIN,3,9,11,Excelsior,211102876-RC4,POINT (-122.42790052577672 37.722444865337934),7
211102876,KM10,21047595,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:33:40 PM,04/20/2021 06:33:40 PM,04/20/2021 06:33:51 PM,04/20/2021 06:34:31 PM,04/20/2021 06:37:33 PM,,,No Merit,04/20/2021 06:38:59 PM,300 Block of ATHENS ST,San Francisco,94112,B09,43,6155,A,E,3,false,Potentially Life-Threatening,1,PRIVATE,2,9,11,Excelsior,211102876-KM10,POINT (-122.42790052577672 37.722444865337934),7
211102869,87,21047594,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:31:34 PM,04/20/2021 06:32:05 PM,04/20/2021 06:32:20 PM,04/20/2021 06:32:28 PM,04/20/2021 06:36:49 PM,04/20/2021 07:00:02 PM,04/20/2021 07:06:20 PM,Code 2 Transport,04/20/2021 07:47:02 PM,HYDE ST/TURK ST,San Francisco,94102,B02,03,1554,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,2,6,Tenderloin,211102869-87,POINT (-122.41569387210887 37.78258503328116),36
211102869,QRV1,21047594,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:31:34 PM,04/20/2021 06:32:05 PM,04/20/2021 06:32:20 PM,04/20/2021 06:32:24 PM,04/20/2021 06:36:05 PM,,,Code 2 Transport,04/20/2021 07:12:47 PM,HYDE ST/TURK ST,San Francisco,94102,B02,03,1554,3,3,3,true,Potentially Life-Threatening,1,SUPPORT,1,2,6,Tenderloin,211102869-QRV1,POINT (-122.41569387210887 37.78258503328116),36
211102865,54,21047593,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:26:51 PM,04/20/2021 06:29:59 PM,04/20/2021 06:30:23 PM,04/20/2021 06:30:36 PM,04/20/2021 06:33:00 PM,,,Patient Declined Transport,04/20/2021 07:33:56 PM,600 Block of OFARRELL ST,San Francisco,94109,B04,03,1544,2,2,2,true,Non Life-threatening,1,MEDIC,1,2,6,Tenderloin,211102865-54,POINT (-122.4153361290198 37.785436479869816),36
211102862,EMS6C,21047592,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:27:24 PM,04/20/2021 06:28:43 PM,04/20/2021 06:29:25 PM,04/20/2021 06:29:25 PM,04/20/2021 06:29:25 PM,,,Code 2 Transport,04/20/2021 07:12:27 PM,1000 Block of SUTTER ST,San Francisco,94109,B04,03,1557,2,2,2,false,Non Life-threatening,1,CHIEF,1,4,3,Nob Hill,211102862-EMS6C,POINT (-122.41765721404046 37.78812630343959),21
211102848,SCRT4,21047591,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:20:01 PM,04/20/2021 06:22:56 PM,04/20/2021 06:34:24 PM,04/20/2021 06:34:24 PM,04/20/2021 06:34:24 PM,,,Other,04/20/2021 06:35:13 PM,100 Block of STANYAN BLVD,San Francisco,94118,B07,21,4557,1,1,2,false,Non Life-threatening,1,SUPPORT,1,5,1,Lone Mountain/USF,211102848-SCRT4,POINT (-122.4552489061846 37.77822282304983),18
211102831,E10,21047590,Alarms,04/20/2021,04/20/2021,04/20/2021 06:16:12 PM,04/20/2021 06:17:32 PM,04/20/2021 06:17:41 PM,04/20/2021 06:18:34 PM,,,,Fire,04/20/2021 06:30:05 PM,0 Block of HEATHER AVE,San Francisco,94118,B05,10,4374,3,3,3,true,Alarm,1,ENGINE,2,5,2,Presidio Heights,211102831-E10,POINT (-122.45293629297608 37.78490915911107),31
211102831,B07,21047590,Alarms,04/20/2021,04/20/2021,04/20/2021 06:16:12 PM,04/20/2021 06:17:32 PM,04/20/2021 06:17:41 PM,04/20/2021 06:19:38 PM,04/20/2021 06:22:37 PM,,,Fire,04/20/2021 06:37:08 PM,0 Block of HEATHER AVE,San Francisco,94118,B05,10,4374,3,3,3,false,Alarm,1,CHIEF,1,5,2,Presidio Heights,211102831-B07,POINT (-122.45293629297608 37.78490915911107),31
211102828,60,21047589,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:14:24 PM,04/20/2021 06:16:45 PM,04/20/2021 06:17:01 PM,04/20/2021 06:17:06 PM,04/20/2021 06:25:05 PM,04/20/2021 06:52:28 PM,04/20/2021 07:22:06 PM,Code 2 Transport,04/20/2021 07:52:25 PM,1600 Block of 19TH AVE,San Francisco,94122,B08,40,7422,2,2,2,true,Non Life-threatening,1,MEDIC,1,8,4,Sunset/Parkside,211102828-60,POINT (-122.47675843700894 37.7570337296556),35
211102820,83,21047588,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:14:21 PM,04/20/2021 06:14:21 PM,04/20/2021 06:15:18 PM,04/20/2021 06:15:22 PM,04/20/2021 06:32:04 PM,04/20/2021 07:05:39 PM,04/20/2021 07:12:42 PM,Code 2 Transport,04/20/2021 07:49:35 PM,MARKET ST/5TH ST,San Francisco,94103,B03,01,1364,C,2,2,true,Non Life-threatening,1,MEDIC,1,3,6,South of Market,211102820-83,POINT (-122.40806654780383 37.78399148576162),34
211102816,91,21047587,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:13:17 PM,04/20/2021 06:13:17 PM,04/20/2021 06:13:57 PM,04/20/2021 06:14:03 PM,04/20/2021 06:28:18 PM,04/20/2021 06:43:18 PM,04/20/2021 06:50:55 PM,Code 2 Transport,04/20/2021 07:30:06 PM,100 Block of RIPLEY ST,San Francisco,94110,B06,11,5663,A,2,2,true,Non Life-threatening,1,MEDIC,1,6.0,9,Bernal Heights,211102816-91,POINT (-122.41231899217746 37.74420815762602),2
211102814,SCRT4,21047586,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:10:01 PM,04/20/2021 06:12:41 PM,04/20/2021 06:15:34 PM,04/20/2021 06:15:34 PM,04/20/2021 06:15:34 PM,,,Other,04/20/2021 06:16:08 PM,2700 Block of MISSION ST,San Francisco,94110,B06,11,5525,1,1,2,false,Non Life-threatening,1,SUPPORT,1,6,9,Mission,211102814-SCRT4,POINT (-122.41845061798192 37.75304207074991),20
211102808,70,21047585,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:08:15 PM,04/20/2021 06:11:24 PM,04/20/2021 06:11:58 PM,04/20/2021 06:12:05 PM,04/20/2021 06:21:00 PM,04/20/2021 06:38:59 PM,04/20/2021 07:05:00 PM,Code 2 Transport,04/20/2021 07:40:52 PM,1200 Block of FITZGERALD AVE,San Francisco,94124,B10,17,6614,3,2,2,true,Potentially Life-Threatening,1,MEDIC,2,10,10,Bayview Hunters Point,211102808-70,POINT (-122.39227941761897 37.721460664701745),1
211102802,E05,21047584,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:07:02 PM,04/20/2021 06:10:16 PM,04/20/2021 06:10:28 PM,04/20/2021 06:12:09 PM,04/20/2021 06:12:50 PM,,,Code 2 Transport,04/20/2021 06:32:09 PM,1400 Block of TURK ST,San Francisco,94115,B05,05,3535,3,3,3,true,Non Life-threatening,1,ENGINE,1,5,5,Western Addition,211102802-E05,POINT (-122.43297344289645 37.780445711698974),39
211102802,88,21047584,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:07:02 PM,04/20/2021 06:10:16 PM,04/20/2021 06:10:28 PM,04/20/2021 06:10:47 PM,04/20/2021 06:15:44 PM,04/20/2021 06:47:22 PM,04/20/2021 06:57:09 PM,Code 2 Transport,04/20/2021 07:28:29 PM,1400 Block of TURK ST,San Francisco,94115,B05,05,3535,3,3,3,true,Non Life-threatening,1,MEDIC,2,5,5,Western Addition,211102802-88,POINT (-122.43297344289645 37.780445711698974),39
211102797,E44,21047583,Electrical Hazard,04/20/2021,04/20/2021,04/20/2021 06:08:03 PM,04/20/2021 06:09:22 PM,04/20/2021 06:09:26 PM,04/20/2021 06:10:08 PM,04/20/2021 06:14:36 PM,,,Fire,04/20/2021 06:27:53 PM,INGERSON AV/3RD ST,San Francisco,94124,B10,17,6575,3,3,3,false,Alarm,1,ENGINE,1,10,10,Bayview Hunters Point,211102797-E44,POINT (-122.39627284207629 37.720981530278536),1
211102789,E01,21047581,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:02:29 PM,04/20/2021 06:05:22 PM,04/20/2021 06:06:04 PM,04/20/2021 06:07:56 PM,,,,Cancelled,04/20/2021 06:09:00 PM,800 Block of MARKET ST,San Francisco,94103,B01,01,2247,3,3,3,true,Potentially Life-Threatening,1,ENGINE,3,3,6,South of Market,211102789-E01,POINT (-122.40761273180875 37.784205674934064),34
211102789,QRV1,21047581,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:02:29 PM,04/20/2021 06:05:22 PM,04/20/2021 06:06:04 PM,04/20/2021 06:06:29 PM,04/20/2021 06:08:49 PM,,,Cancelled,04/20/2021 06:09:30 PM,800 Block of MARKET ST,San Francisco,94103,B01,01,2247,3,3,3,true,Potentially Life-Threatening,1,SUPPORT,1,3,6,South of Market,211102789-QRV1,POINT (-122.40761273180875 37.784205674934064),34
211102789,74,21047581,Medical Incident,04/20/2021,04/20/2021,04/20/2021 06:02:29 PM,04/20/2021 06:05:22 PM,04/20/2021 06:06:04 PM,04/20/2021 06:06:37 PM,,,,Cancelled,04/20/2021 06:09:23 PM,800 Block of MARKET ST,San Francisco,94103,B01,01,2247,3,3,3,true,Potentially Life-Threatening,1,MEDIC,2,3,6,South of Market,211102789-74,POINT (-122.40761273180875 37.784205674934064),34
211102782,E06,21047580,Structure Fire,04/20/2021,04/20/2021,04/20/2021 06:03:39 PM,04/20/2021 06:03:39 PM,04/20/2021 06:03:54 PM,04/20/2021 06:04:31 PM,04/20/2021 06:07:05 PM,,,Fire,04/20/2021 06:07:28 PM,DIVISADERO ST/PAGE ST,San Francisco,94117,B05,21,4144,3,3,3,true,Alarm,1,ENGINE,1,5,5,Haight Ashbury,211102782-E06,POINT (-122.43723492962336 37.77220371262952),3
211102770,KM01,21047579,Traffic Collision,04/20/2021,04/20/2021,04/20/2021 06:00:49 PM,04/20/2021 06:00:49 PM,04/20/2021 06:01:12 PM,04/20/2021 06:02:35 PM,04/20/2021 06:06:57 PM,,,Patient Declined Transport,04/20/2021 07:00:25 PM,SUTTER ST/DIVISADERO ST,San Francisco,94115,B05,10,4155,A,3,3,false,Non Life-threatening,1,PRIVATE,1,5,5,Japantown,211102770-KM01,POINT (-122.43987261265872 37.78524752592648),15
